content_id,content,subject,sentiment_value,sentiment_word
8608,我的好像也中招了，每5000公里保养，这次少了2升 ，量了黄灯，0w20机油，14年7月买的2.5豪华导航版，不到4万公里，郁闷了,动力,-1,郁闷
6829,1.加92或95都可，没啥区别。 2.拉开点车距，慢慢适应就好。 3.三包期就在4S店，白桶机油就可，出保再自由选择。,动力,0,
9126,2.5发动机坛子里烧机油的太多了，有点怕中招    ,动力,0,
9526,2.5比2.0更容易烧机油吗,动力,0,
4854,我真没觉得小森烧机油，起码我的没有或者没那么明显    ,动力,0,没那么明显
8997,没必要纠结斯巴鲁烧不烧机油的，斯巴鲁有太多与众不同的特性可以去体会。我现在7500公里也就消耗0.3升机油左右，比大众好太多了，我朋友大众的走600公里高速就要加0.8升了。   ,动力,0,纠结
15121,2.5我怕烧机油，打算2.0时尚了     ,动力,0,
11825,我这里4S开的机油机滤5.5L，我说开4.8L，人家给我说肯定不够，给开的5L，结果5L都没加完，还是超上线了，郁闷！还开了倒轮胎，一看收费，算了，自己搞，不要钱！还开了清洗发动机，不做影响质保，我没做。要是1W公里就要清洗发动机，那机油得烂到什么程度啊！,动力,0,
7337,但愿我的16款不烧机油，我以后保证5000一保养,动力,0,
13052,您的排量多大，机油消耗如何。    ,动力,0,
4474,2.0T就没听说谁烧机油   ,动力,0,
884,原因并不是变速器是否4AT，而是发动机，FB系统发动机有一部分与4AT匹配的，同样会烧机油，而老款老动机就不烧，请不要以发动机来判断，而是要关注发动机型号。   ,动力,0,
4377,换了FB25发动机的才会出现烧机油现象，之前老款发动机匹配4AT不烧机油的。   ,动力,0,
10830,我们奥迪10000换次机油，一次换5升，一升消耗掉就是你们的说的烧机油,动力,0,
8796,等第5代烧机油。漏油神车出来。,动力,0,
13357,会多烧机油的，这车不适合高速,动力,-1,烧机油
2182,在下次保养里程到达前机油报警，肯定叫烧机油了吧    ,动力,0,
5510,车友好像说是4.8升，修车的说看机油尺加的，还有0.5升机油留着呢    ,动力,0,
12130,要是我的话，就不止两个了，隔音，音响，中控屏，烧机油，最后一个，4S坑！    ,动力,-1,坑
12130,要是我的话，就不止两个了，隔音，音响，中控屏，烧机油，最后一个，4S坑！    ,配置,-1,坑
12130,要是我的话，就不止两个了，隔音，音响，中控屏，烧机油，最后一个，4S坑！    ,舒适性,-1,坑
16115,我感觉你的车烧机油还要严重些    ,动力,0,
421,我个人对声音不太敏感，所以没觉得高速噪音大到无法忍受的程度，至于烧机油，我新车不太清楚，希望不烧吧    ,舒适性,0,
421,我个人对声音不太敏感，所以没觉得高速噪音大到无法忍受的程度，至于烧机油，我新车不太清楚，希望不烧吧    ,动力,0,
382,我的就是120跟喝机油一样。以后开慢点。    ,动力,0,
160,森林人 烧机油 事实存在！,动力,-1,烧机油
9725,我是72000开始发觉烧机油    ,动力,-1,烧机油
16673,高速噪音大吗，烧机油吗？,动力,0,
16673,高速噪音大吗，烧机油吗？,舒适性,0,
14577,新款森林人没有发现烧机油   ,动力,1,没有
17322,请问 爆震是啥感觉，我13款2.5的 目前跑了60000公里 不烧机油。 不知道爆震是什么？,动力,0,
2863,噪音可以接收，不觉得大，特意看了机油尺，不少，才5000公里再烧机油就疯了。    ,动力,0,
6212,还是哪句话。在意烧机油就别买。不在意买买买不要去博几率。侥幸心理那你保证会遇到,动力,0,
4029,机油消耗也是正常的，跟德国的车一样！不要过分消耗就可以,动力,0,
11301,没有任何问题啊，油耗也没增加，一切正常。现在在八千公里左右换机油。   ,油耗,0,没增加
3804,怎么看烧不烧机油，噪音一般    ,动力,0,
7622,这个发动机吸引你的在后面，烧机油！,动力,0,
11653,不厉害就先用着，注意转向机油量。渗多了还是换    ,动力,-1,慢
6568,火花塞6个小时！机油4个小时！！刹车油几个小时？中国式效率的服务，笑掉大牙,动力,-1,烧机油
17339,我是13款森林人，65000公里烧机油爆震，已换中缸还是爆震！,动力,-1,爆震
2324,烧机油吗？不烧的话不要轻易换    ,动力,0,
8323,今天听店里人说，下降一厘米不算烧机油    ,动力,0,
12931,现在只能观察了，看看以后还会有烧机油现象吗，    ,动力,0,
1771,是广西的我就去看看你的车了，16万，虽然听说烧机油问题，但是也可以考虑了   ,动力,0,
15874,放心吧，好运会降临在你的头上。我的车2.5的都不担心烧机油，lz更没必要担心了。,动力,0,
344,2.5烧机油概率很大，2.0不会。请采纳点赞,动力,0,
15141,烧机油问题，还是没有彻底解决。,动力,0,
1001,我之前也喜欢开S模式，论坛里后来有人说，一直开S模式会导致烧机油。搞的我不敢用S模式了   ,动力,0,
5119,你是森车主，它就是个事。不是森车主，就不是个事。烧你机油，就是个事。不烧你机油，就不是个事。    ,动力,0,
3487,提车时车友会的老司机就这么说了，但是不敢啊。曾经东北-上海2100公里，机油消耗很少。    ,动力,1,很少
15428,都是喜欢2.5大排量，主要怕烧机油，只能选2.0的了    ,动力,-1,怕
5449,12款，烧机油，发动机两边漏油，失望！！！,动力,-1,失望
11684,坛里有个高手发过自己更换机油、滤的帖子（就是把机油吸出来的帖子），他拧上去的时候说不用。,动力,-1,失望
12758,机油、机油滤、空调滤清器是必须要换的。其他的发动机空气滤要考虑更换。其余油液检查渗漏，少了补上即可。风险，在外保养要注意留好维修工单、发票和维修店的资质文件，否则可能失去质保资质。,动力,-1,失望
11210,虽然说fb系列设计有问题，但死马当活马医吧，多用点好油最起码烧机油的现象会晚点,动力,0,
11113,我车除了烧机油、熄火、爆震刹车还好。,动力,-1,熄火
12232,这车性能如何？烧机油吗？,动力,0,
1478,2013款到现在也没烧过机油,动力,1,没烧
16384,说实话 我觉得森2.0最低配就挺好的 2.5的怕烧机油   ,动力,0,怕
3887,市区20完全没问题，还不担心烧机油！经常野外就25,动力,1,够用
1623,2.5的薄缸不敢买，还烧机油,动力,-1,烧机油
7527,主要是cvt ，配合车重轻，发动机技术还没丰田好,动力,-1,没
14184,换完后 是不是还去车管所改发动机号？ 好弄吗？,动力,1,耐用
5097,在国内卖的发动机最好还是油品适应力能越低越好，没办法，要开燃油车就要像两桶油的下限看齐，否则车子出了问题，过了质保就只能自己负担，森林人是我第一辆车，但也让我得到了很多启示，在天朝要么钱多多无所谓开废了就换车，要么就选一辆耐操的车子，不惧那些烂油，即便维修也相对容易，不是说斯巴鲁的车不好，是不适合国内的用车环境，尤其是对于普通老百姓来讲用车的风险成本太高    ,动力,-1,太吵
14014,说说调电脑吧，一样的发动机，有兴趣,动力,0,鸡肋
4472,不是直喷发动机，马力当然不会大，但积碳少。,动力,1,少
9296,我指的不是直线加速，小森的变速箱调教很灵敏，听说100以内提速都不差，但是看论坛里说过2.0的上坡特别是满载情况下很肉，超车恼火。我也一直想入2.0，但我们这儿4S没有相应排量的试驾，上次好不容易来了一辆，我又不错过了，我就是想先体验下再下手    ,动力,1,好
213,昂科威我试过，视野不如森林人，操控没有森林人轻巧，但比森林人内饰豪华，1.5T用的干式双离合不怎么好，要买昂科威就买2.0T动力的，变速箱是6速的,动力,0,
7140,真羡慕，xt好像确实没有，变速箱好像不一样！     ,动力,0,好像
9624,我车2.5的，刚换完中缸。平时用车是非常满意的，动力足，加速快，安静省油。真的好用。   ,动力,1,足
9624,我车2.5的，刚换完中缸。平时用车是非常满意的，动力足，加速快，安静省油。真的好用。   ,油耗,1,省油
12765,2.0的市区使用没任何顾虑，0到70加速没问题，100以上再加速弱点，160还是能跑到的。跟2.5的动力差距主要体现在跑山，爬坡，满载，段距离加入超车。,动力,1,没问题
6860,这么巧又关注森林人了？不考虑价格可上XT，但性价比真的不高！还是力狮划算！当然空间视野森林人要好些，通过力更是强于力狮。看眼缘吧。帮我采纳下！换车标用，再次感谢！,空间,1,好些
11214,刨除质量不说，我觉得买唐要先考虑几个问题 1 有没有固定车位 2 物管准不准你按充电桩 3 开出去面子问题 这3个你都想好没问题不重要不要紧，那么我推荐你必须入手唐，因为实在是太爽了 4.9S.。。。还有空间配置都完全满足家用了。,空间,1,满足
16886,车载音响升级实在没有必要，车内空间小及产生的驻波，震动，行车噪音，未必能有好声，原车CD也不错了。,空间,-1,小
4536,我们这森林人落地30 汉兰达四驱豪华33 我在考虑是坚持户外远行 还是向家用空间舒适妥协    ,空间,0,
16498,别以为国产合资的suv就便宜，国内紧凑性suv的总体价格就偏高，大众的新途观L，顶配加长后居然要卖35万的价格，抢钱抢疯掉了。森林人这款车在紧凑型suv这个级别还是有自己优势的方面，空间、通过性、经济性、配置还都不错，只不过价格贵了3-4万，不差钱的也认了，毕竟是进口车，各种税费摆在那里，像便宜也不可能。,空间,1,都不错
16498,别以为国产合资的suv就便宜，国内紧凑性suv的总体价格就偏高，大众的新途观L，顶配加长后居然要卖35万的价格，抢钱抢疯掉了。森林人这款车在紧凑型suv这个级别还是有自己优势的方面，空间、通过性、经济性、配置还都不错，只不过价格贵了3-4万，不差钱的也认了，毕竟是进口车，各种税费摆在那里，像便宜也不可能。,配置,1,都不错
16498,别以为国产合资的suv就便宜，国内紧凑性suv的总体价格就偏高，大众的新途观L，顶配加长后居然要卖35万的价格，抢钱抢疯掉了。森林人这款车在紧凑型suv这个级别还是有自己优势的方面，空间、通过性、经济性、配置还都不错，只不过价格贵了3-4万，不差钱的也认了，毕竟是进口车，各种税费摆在那里，像便宜也不可能。,价格,-1,贵
233,2.5豪华，森得空间比q5都大，操控也挺棒    ,空间,1,大
233,2.5豪华，森得空间比q5都大，操控也挺棒    ,操控,1,挺棒
10877,不建议二手买美系车 凯迪拉克、林肯在美国的保值率都不高， 就是因为二手故障率高 我劝你选rx270 你真要想要6缸买歌诗图，空间大后备箱大，尤其是横向空间大。本田的发动机故障率也很低。底盘也高，这是个很实用的车。但是外形不太招人喜欢，无论在美国还是在中国销量都很差,空间,1,大
13650,不在乎后排空间就选马5,空间,0,
5649,这个就看你怎么平衡了，CX-5国内组装，森林人原装进口，CX-5空间是硬伤，四驱不如森林人。    ,空间,-1,硬伤
12830,嗯，动力强，费用低，海量改件，油耗能接受，空间过得去，没合适的更换，准备开到报废了,空间,0,
15885,我也想买个150呢，但是马上有孩子了，后备箱可能不能放婴儿车吧？   ,空间,0,
2761,应该不是，我刚才看了一下，应该是后备箱板子之间产生的摩擦声，备胎周围的泡沫也有摩擦声。    ,空间,0,
4021,应该是后备箱锁扣响！拿个胶带缠一下就好了！,空间,0,
11213,家用代步2.0足够了，我的2.0新车300多公里的时候就跑过高速了，5成年人，后备箱塞满后视镜看不到车后面，还是冬天，高速一样跑，但如果你需求的是速度，那就2.5或者XT吧，2.0不适合激烈驾驶，上山什么的都没问题！,空间,0,
